Frame,uiPartAddr,CU_X,CU_Y,CU_Height,CU_Width,MV_X,MV_Y
4,0,512,384,12,16,18,4
4,10,512,384,4,16,20,1
4,0,528,392,8,8,15,6
4,0,512,400,16,16,16,6
4,0,528,400,8,16,21,2
4,8,528,400,8,16,15,12
4,0,560,384,16,16,-1,1
4,0,544,408,8,8,21,2
4,0,512,416,8,8,16,6
4,0,520,416,8,8,21,5
4,0,512,424,8,8,16,6
4,0,528,416,8,16,15,12
4,8,528,416,8,16,34,-10
4,0,528,432,16,16,43,-10
4,0,544,432,8,8,29,-1
4,0,552,432,8,8,29,-1
4,0,568,432,8,8,167,-96
4,0,568,440,8,8,167,-96
4,0,576,384,16,16,-1,1
4,0,592,384,16,16,0,0
4,0,592,400,16,16,0,0
4,0,608,384,32,32,0,0
4,0,576,416,16,16,167,-96
4,0,592,416,16,16,1,0
4,0,576,432,16,16,44,-24
4,0,592,432,8,8,167,-96
4,0,600,432,8,8,0,0
4,0,592,440,8,8,44,-24
4,0,600,440,8,8,0,0
4,0,608,416,32,32,0,0
4,0,640,384,32,32,1,0
4,0,672,384,32,32,0,1
4,0,640,416,32,32,0,0
4,0,672,416,32,32,0,0
4,0,704,384,64,64,-1,0
4,0,768,384,64,64,0,1
4,0,0,448,32,32,0,0
4,0,32,448,32,32,0,0
4,0,64,448,32,32,0,0
4,0,96,448,32,32,1,2
4,0,128,448,32,32,0,-1
4,0,160,448,32,32,0,2
4,0,192,448,16,16,0,2
4,0,208,448,16,16,0,0
4,0,192,464,8,8,0,0
4,0,192,472,8,8,0,2
4,0,240,448,16,16,6,-31
4,0,224,464,16,16,18,-35
4,0,240,464,16,16,29,-36
4,0,256,448,16,16,25,-41
4,0,272,448,16,16,100,-120
4,0,256,464,16,16,29,-36
4,0,288,448,16,32,54,-75
4,32,288,448,16,32,26,-38
4,0,344,464,8,8,0,0
4,0,336,472,8,4,30,-43
4,1,336,472,8,4,0,0
4,0,344,472,8,8,0,0
4,0,352,448,32,32,0,0
4,0,384,448,32,32,0,0
4,0,432,456,8,8,0,0
4,0,440,456,8,8,0,0
4,0,416,464,16,16,0,0
4,0,432,464,16,16,0,0
4,0,448,448,8,8,0,0
4,0,456,448,8,8,0,0
4,0,448,456,8,8,0,0
4,0,456,456,8,8,0,0
4,0,472,448,8,8,25,-17
4,0,464,456,8,8,25,-17
4,0,472,456,8,8,38,-15
4,0,448,464,16,16,0,0
4,0,464,464,4,16,27,-15
4,2,464,464,12,16,38,-15
4,0,480,456,8,8,27,-15
4,0,488,456,8,8,27,-15
4,0,496,464,16,16,38,-15
4,0,512,448,16,16,42,-3
4,0,528,448,8,8,42,-3
4,0,584,448,8,8,0,0
4,0,592,448,8,8,44,-24
4,0,600,448,8,4,0,0
4,1,600,448,8,4,0,0
4,0,592,456,8,8,0,0
4,0,600,456,8,8,0,0
4,0,584,472,8,8,0,0
4,0,608,448,32,32,0,1
4,0,640,448,32,32,0,0
4,0,672,448,32,32,0,0
4,0,704,448,32,32,0,0
4,0,736,448,32,32,0,0
4,0,768,448,32,32,-1,0
4,0,800,448,16,32,0,1
4,32,800,448,16,32,0,0
